,0
25,"
          The owner of the bakery said he was only trying to be funny and doesn't even support a border wall himself.
          (KING-TV via AP)A Washington baker who found himself at the center of controversy late last week says he was only trying to be funny when writing “Build That Wall” on one of his Valentine’s Day cookies.Ken Bellingham, who owns Edmonds Bakery in Edmonds, Wash., says he began getting complaints after photos of the item – a heart-shaped cookie with white icing spelling out the phrase – was shared to Facebook.RESTAURANT OWNER 'SHOCKED' BY ANTI-IMMIGRANT MESSAGE ALLEGEDLY WRITTEN ON RECEIPT“People were just going off [but] they don’t know anything about me,” Bellingham told KING-TV. “And yet, I was supposedly this horrible person.”Bellingham told the outlet he only wrote the phrase on one cookie that was placed into his display case, alongside other “risqué” cookies, some of which feature phrases such as “Sweet Heart” or “Addicted to Love.”“I try to be funny,” he said.
(KING-TV via AP)A customer who spotted the cookies, however, didn’t think it was appropriate to make light of the subject in the first place, and told KING-TV that it feels the phrase is too often used by “white supremacists” and “the alt-right.”Bellingham said someone else even called for a boycott following the backlash.FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWSThe bakery owner has since apologized and further claimed that building a border wall is “not anything” he would endorse, anyway.“I don’t think building a wall is going to solve our problems,” he told the station.CLICK HERE TO GET THE FOX NEWS APPThe Associated Press contributed to this report."
26,"
          Hehsus Baeza, a staffer at Tkilaz Mexican Restaurant Bar and Grill in Midland, said he was disgusted to find the message on a $17.55 bill from a patron.
          (iStock)One bartender at a Mexican restaurant in West Texas was left fuming after allegedly finding a “tip” — sans gratuity — on a recent bill, as a customer reportedly wrote. “My tip is to build the f---ing wall now!” on the bottom of a receipt.On Feb. 17, Hehsus Baeza, a staffer at Tkilaz Mexican Restaurant Bar and Grill in Midland, found the message on a $17.55 bill from a patron who apparently dined solo, Newsweek reports.THREE INCIDENTS OF MESSAGES FALSLEY WRITTEN ON RESTAURANT RECEIPTSAs evidenced in the image shared to social media, a customer allegedly wrote the inflammatory message on the paper tab for a plate of asado with two tortillas and a beer.Upset by the note, Baeza took to his personal Facebook page to share an image of the receipt.“How are you going to come eat a plate of asado and drink a dosxx and write this! #hypocrite,” the bartender wrote on the social platform, in a post that has since been liked over 400 times and sparked just about as many comments.FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWSBaeza is said to have replied to requests from local media regarding the incident with the following statement, as per Newsweek.“I’m still taken aback by all this. I didn’t expect this kind of reaction (from a customer)” the man said.According to the Midland Reporter-Telegram, the bartender is also said to have discussed the matter with his employer.CLICK HERE TO GET THE FOX NEWS APPNeither Baeza or reps for Tkilaz Mexican Restaurant immediately returned Fox News’ request for comment on the story."
27,"
(Warner Bros.)One of the most legendary cars in Hollywood history may have been found after nearly 50 years.The 1968 classic “Bullitt” had two stars in it: Steve McQueen and his Highland Green 1968 Mustang GT. A more iconic on-screen duo there never was...for car lovers, at least.However, there were actually two Mustangs used during filming: one kept neat and tidy and another that did most of the dirty work during the movie’s groundbreaking chase scene. The pampered star car was preserved and sold three times over the years and is very privately owned today, while the stunt car was beaten up so badly by the end of production that it was sent to the wrecking yard.At least that’s what most people thought happened to it, but a member of the Vintage Mustang Forum claims the car recently surfaced in Mexico. Its exact location undisclosed.FOR MORE CAR STORIES FOLLOW FOXNEWS.COM LIFESTYLE ON FACEBOOKFede Garza posted photos of a Mustang that, in an ironic twist, was about to be converted into a replica of the “Eleanor” Mustang from the film “Gone in 60 Seconds” at his friend’s restoration shop. But when the owner of both the car and the business researched the vehicle identification number (VIN), he learned that he might have something special on his hands, which were shaking when he brought Garza the news.If authentic, the number is a match with the missing movie car. The vehicle also features other telltale features that it could be the real deal, including reinforced shock towers, a custom 9-inch rear axle, and holes in the trunk that are presumably there to accommodate a generator used to run the in-car camera lights. Garza says the Mustang had been rotting away in Baja California Sur for 20 or 30 years, its history heretofore unknown.Kevin Marti of Marti Auto Works in El Mirage, Ariz., is one of the world’s top experts on classic Fords and owns the exclusive license to the production records of every car the company built from 1967 to 2012. It was a report from his company that tipped off the owner to the possible treasure he had, and Marti tells Fox News that he’s heading to northern Mexico on Friday to validate the car’s provenance in person. Although he’s only seen photos so far, he says he's very optimistic that it’s legit.If Marti gives it his seal of approval, Garza says the plan is to display the car at a local Ford dealership and then send it north of the border for a proper restoration. The timing couldn’t be better. Next year is the 50th anniversary of “Bullitt”, and a recent Ford promotional video staring Dwayne Johnson suggests that the automaker is working on a special edition of the current Mustang to mark the occasion.Automotive journalist Brad Bowling is one of the few people who knew the identity of the third buyer of the other Mustang, but says he passed away a few years ago. He always kept the car hidden away and once told Bowling that he’d only show it publically if Ford built an official Mustang museum, but his heirs have been silent on the subject since his death, so that mystery continues.But if all goes well, and it doesn’t turn out to be some elaborate hoax, the Mexican Mustang could be all fixed up and ready for its close up just in time to celebrate next year. Just don’t expect to see it chasing that black Dodge Charger through the streets of San Francisco. The filmmakers may have considered the Mustang to be disposable, but it’s worth far too much today to end up in that ditch again."
28,"
          Charlie Sheen during ""Today"" interview on Nov. 17, 2015, when he revealed he is HIV positive.
          (NBC via AP)Charlie Sheen revealed he went off his HIV medication and sought alternative treatment in Mexico — with frustrating results.During a pre-taped segment for an appearance on “The Dr. Oz Show” on Tuesday, the 50-year-old actor that he was treated by Dr. Sam Chachoua, a physician who claims to be working on a HIV vaccine.""I've been off my meds for about a week now,"" Sheen said. ""Am I risking my life? Sure. So what? I was born dead. That part of it doesn't phase me at all.""Sheen’s admission comes less than two months after he revealed that he is HIV positive and said in an open letter that he never missed a treatment.In an in-studio section of his two-part interview with Oz , Sheen said he was inspired to seek alternative treatment as a result to the side effects that came from his original medication. He did not disclose what his treatment regimen entailed with Chachoua, whom Oz said is a physician not licensed to practice medicine in the United States.The TV host and doctor also shared part of an audio conversation he had with Chachoua, in which he revealed he is confident in Sheen’s treatment. So much so, he said, that he injected some of the actor’s blood into himself.""I drew some blood from him and I injected myself with it and I said, 'Charlie, if I don't know what I'm doing, then we're both in trouble now, aren't we?'"" Chachoua told Oz by phone.However, it seems like the alternative medication did not give Sheen the results he was hoping for. He revealed to Oz that he now has detectable traces of HIV in his blood, which means his numbers have gotten worse.""I'm a little off my game, because right before I walked out here, I got some results that I was disappointed about,” he said. “I had been non-detectable, non-detectable and checking the blood every week and then found out the numbers are back up.""The former “Two and a Half Men” actor said he does not recommend the alternative treatment he is receiving in Mexico to anyone.""I didn't see it as Russian roulette. I didn't see it as a complete dismissal of the conventional course we've been on. I'm not recommending that to anyone – I'm presenting myself as a type of guinea pig,” he said.Sheen's manager Mark Burg told People magazine on Tuesday that the actor is back on his HIV medicine taping the episode, which was on Dec. 8.""Charlie is back on his meds. He tried a cure from a doctor in Mexico but the minute the numbers went up, he started taking his medicine,"" Burg said.On Monday, during the first portion of his appearance on the show, Sheen also revealed that he had been sober for 11 years prior to his diagnosis, but that contracting the disease caused him to fall off the wagon “to suffocate the anxiety and what my life was going to become with (HIV).”However, he said that following his revealing interviewing in New York last year, he decided to change his life.“The geography of it was very symbolic,” Sheen explained. “I was leaving something behind and starting a new journey.”He also said that his diagnosis has brought him closer to his father, actor Martin Sheen.“I don’t want to say it’s specifically changed our relationship but something happened with he and I. We are such better friends than we’ve ever been,” he told Oz. “We don’t judge each other. [It’s] nothing but fun when we hang out. We don’t agree on everything, obviously. I mean what son and father do? He’s a special cat. And I’m really lucky to have him.”Like us on FacebookFollow us on Twitter & Instagram"
29,"Here's what's going on out there:• American model Charlotte McKinney — who became a household name after starring in a Carl's Jr. ad during Super Bowl XLIX — is now posing pretty much nude on the cover of GQ Mexico's new issue (above). The mag's cover also teases a story about Charlotte's rise ""from the Super Bowl to worldwide fame,"" which is extra impressive considering the rest of us only rise from the Super Bowl to walk over to the fridge.• In related news, the photographers Charlotte mentions up above — Hunter and Gatti — are the same ones who shot her sizzling pictorial for British GQ. (Some folks get all the good gigs, don't they?) Watch the video below for a preview, then head over to CostCo to stock up on snacks for next Sunday's Super Bowl. You're running low.• Miley Cyrus confirmed on Monday that she's been cast in Woody Allen's six-part Amazon miniseries. The specific details of her role are still unknown, but — since this is Miley Cyrus and Woody Allen we're talking about — it's safe to assume she'll be playing a neurotic worrywart who also enjoys twerking.• Jennifer Lopez split her pants during a Las Vegas concert over the weekend, ripping through the butt portion of her shiny silver jumpsuit while taking a bow at the end of her show. You can watch the whole thing below, but don't pretend to be surprised or anything; we all knew this day would come:• According to E! Online, Rob Kardashian is dating Blac Chyna, a 27-year-old model who happens to be the ex-girlfriend of Kylie Jenner's boyfriend Tyga. Rob's older sister Khloé has since voiced her disapproval using a ""Godfather"" quote, warning Rob to ""never go against the family."" That said, we can only hope Khloé doesn't plan to have Rob whacked during a fishing trip.• On Monday, Britney Spears released three short videos on Instagram, each of which sees the singer writhing around on the ground in only a black bikini (see one below). So far, she's offered no explanation for the clips, so we can only assume she's planning to debut a new exercise program based around hair-whipping and profuse sweating.• FOX is reportedly developing a TV series inspired by ""The Exorcist,"" although they're basing it on the 1971 novel rather than the 1973 film. Regardless, we imagine the people in charge of Campbell's Soup's split-pea department won't be interested in buying any advertising time during the show's fall premiere.• And finally, Sony Pictures has released a new trailer for ""Pride and Prejudice and Zombies,"" their upcoming zombie film based on the 1813 novel ""Pride and Prejudice"" (below). But be warned: It doesn't look like it's completely faithful to Jane Austen's original masterpiece, so any schoolchildren looking to cheat on their book reports should rent the 2005 Keira Knightley version instead."
30,"Here's what everyone's buzzing about:• Victoria's Secret model Elsa Hosk posed for the August issue of GQ Mexico, and she's already taken the liberty of compiling her revealing photos into a neat slideshow (above). Unfortunately, Hosk didn't include any of the issue's style guides or book reviews in the clip, so if you're one of the three GQ readers in Mexico who wants to see anything other than Elsa, head to the newsstand today.• Speaking of Elsa, we once asked the Swedish beauty to open up about her workout routine, because c'mon — whatever she's doing is working. Furthermore, Hosk also told us why she does it: ""I feel like I work out so I can eat whatever I want,"" she said. Watch the video below to learn about her favorite exercises, as well as the fattening guilty pleasure she does them for.• On Thursday, Rob Kardashian returned to Instagram after a long hiatus, posting an old shirtless photo of himself (below). He captioned the shot, ""Me just chill-zoning in Malibu eating a pulled pork sandwich,"" which makes us think he returned to Instagram only to try and coin the phrase ""chill-zoning."" Either that, or he's planning on opening a new eatery called ""Rob's Malibu Chill-Zone: A Place for Pork.""• After debuting to some of FOX's lowest ratings ever, the network has decided to cancel Ryan Seacrest's new series ""Knock Knock Live"" after only two episodes. Apparently, people just don't want more Ryan Seacrest, even if he's giving away free money.• Judging by ""Trainwreck"" star Amy Schumer's Instagram posts, she and Jennifer Lawrence are new best buds. They've already gone jet-skiing together, and even constructed a human pyramid with bikini-clad Jennifer on top. Now that we think on it, though, perhaps Amy doesn't really like Jennifer that much. Otherwise, she'd have topped the pyramid with someone who doesn't have a public history of falling.• During an appearance on ""The Daily Show,"" Tom Cruise said he's already making plans for a sixth ""Mission: Impossible"" film. We think it's a great idea, but only if he renames his franchise first.. With Cruise willing to climb tall buildings or hang from airborne planes, none of these missions have really proved impossible thus far.• Warner Bros. has released a new trailer for Johnny Depp's upcoming film ""Black Mass,"" in which he plays notorious Boston gangster James ""Whitey"" Bulger (below). But unlike the many Tim Burton films that required him to wear the same, it looks as if Depp's funny wig and fake accent might actually earn him an Oscar this time. • HBO has announced plans to air two specials about Irish rock band U2 in November: one a documentary about their current iNNOCENCE + eXPERIENCE tour, and the other a concert film from that same tour. In other words, HBO viewers will need to fast-forward through both to hear something they recognize instead of new songs from U2's ""Songs of Innocence.""• On Thursday, Sports Illustrated swimsuit model Chrissy Teigen shared a short Instagram video in which she's balancing a plate of chicken wings on her butt, just out of husband John Legend's reach (below). But don't feel bad for John; we're guessing his belly is already full of the jalapeno poppers Chrissy served off her boobs a bit earlier.• And finally, the International Olympic Committee has chosen Beijing as the host of its 2022 Winter Games, making it the first city to host both the Summer (2008) and Winter Olympics. The runner-up city of Almaty, Kazakhstan, will just have to wait another four years to prove it's more than just a place we liken to Borat's decrepit hometown."
31,"
          next
        Image 1 of 3British actor Henry Goodman plays Trotsky in  the film ""The Chosen."" (getty)
          prev
        
          next
        Image 2 of 3In this April 22, 2015 photo, the cast of ""El Elegido,"" or ""The Chosen,"" pose for a picture after a press conference on the set of the film in Mexico City. Stars of the film about Trotsky's assassination are Mexican actor Alfonso Herrera (""The Perfect Dictatorship"") as Mercader, second from left, British stage veteran Henry Goodman as Trotsky, center, and Hannah Murray, best known for portraying the single-mom wildling Gilly in ""Game of Thrones,"" as Sylvia Ageloff, third from left. (AP Photo/Eduardo Verdugo)
          prev
        Image 3 of 3In this May 12, 2015 photo, an actor listens to instructions on the set of the movie ""El Elegido,"" or ""The Chosen,"" a film about Trotsky's assassination, in Mexico City. Filming moves next to Barcelona, where the crew will spend two more weeks shooting scenes set in Spain, France and New York. (AP Photo/Eduardo Verdugo)MEXICO CITY (AP) – It's a tale of love, betrayal and history's most famous murder by ice pick.The plot to assassinate Leon Trotsky, the Soviet revolutionary-turned-exiled dissident, in Mexico City in 1940, is at the heart of ""El Elegido"" (""The Chosen""), an upcoming movie that's set to wrap shooting in this capital in the coming days.Told from the perspective of Ramon Mercader, the Spaniard who wielded the murder weapon, it recounts how the young communist recruited and trained by the Soviet secret service seduced an American woman who was close to Trotsky to get to his target.""It's a very juicy story because it's the consummation of a great treachery. ... He betrays someone who has delivered her body and soul to him,"" director Antonio Chavarrias told The Associated Press during a visit to the set. ""That's really suggestive. It adds complexity to the plot.""""El Elegido"" stars Mexican actor Alfonso Herrera (""The Perfect Dictatorship"") as Mercader; British stage veteran Henry Goodman as Trotsky; and Hannah Murray, best known for portraying the single-mom wildling Gilly in ""Game of Thrones,"" as Sylvia Ageloff, the dupe who fell in love with the Spanish assassin.After founding the Red Army and serving as the equivalent of Soviet defense minister, Trotsky became a political pariah and was expelled from the country in 1929.A death sentence from Josef Stalin hanging over his head, Trotsky traveled to Turkey, France and Norway before Mexico agreed to take him in 1937. He settled in the colonial-bohemian Mexico City neighborhood of Coyoacan, which was home to famed artists Diego Rivera and Frida Kahlo — the latter of whom had an affair with Trotsky.Neither Rivera nor Kahlo appear in the movie, but some scenes were filmed in the Coyoacan home where Trotsky lived and where Mercader sank the pick, a mountaineering tool also called an ice axe, into Trotsky's head. The house has been preserved as a museum.""I think (the assassination) wasn't the fault of the Mexican police, because Trotsky even had his own bodyguards,"" said Emilio Echevarria, who plays the Mexican colonel in charge of Trotsky's guard. ""What happened was an intrigue in which the killer took advantage of a woman by seducing her.""Other scenes were shot in the Journalists' Club in the city's historic core. On a recent day, the elegant space with vaulted ceilings, columns and marble floors had been transformed with antique furniture into the setting for Mercader's interrogation following the assassination.""Who are you?"" the killer's inquisitors demanded.""I'm Jacques Mornard, a Belgian citizen,"" he replied.""That's a lie,"" a detective snapped, dealing him a smack to the head.Filming moves next to Barcelona, where the crew will spend two more weeks shooting scenes set in Spain, France and New York.Budgeted at $7.8 million and scheduled to premiere in 2016, it is the first movie about Trotsky and Mercader to be shot in Mexico and Spain.Chavarrias, the director, called Mercader's years-long effort to kill Trotsky ""a fascinating tale.""""It has global significance,"" he said. ""And there's also a very powerful human story behind it, because it's easy to fall in love.""Like us on FacebookFollow us on Twitter & Instagram"
32,"
          Producer Michael G. Wilson and ""Bond girl"" Stephanie Sigman arrive for a photo call ahead of a press conference to discuss Sigman's role in the  upcoming 007 film ""Spectre,"" in Mexico City, Wednesday, March 18, 2015. The latest James Bond movie began filming in Mexico City this week. (AP Photo/Rebecca Blackwell)
          MEXICO CITY (AP) – The producer of the new James Bond thriller ""Spectre"" denies that the script was changed to get incentives in Mexico.Earlier, the website Tax Analysts said leaked emails indicated that Mexico made suggestions on the nationality of an actress and the villain, the villain's intended victim and some film shots. Implicitly, Mexico's incentives for the film were at stake, it said.Producer Michael G. Wilson said Wednesday: ""There is nothing in the script that we hadn't had before. The villain was always an Italian ... we already shot that in Rome.""Asked about Mexico's purported insistence on a Mexican actress in a role known as ""Estrella,"" Wilson said, ""We always had a Mexican actress playing this part."" The film has cast Mexican actress Stephanie Sigman in the role.Officials in Mexico City have declined to comment on possible incentives offered on the movie, which is scheduled to begin its Mexico filming Thursday.Relying on emails leaked as part of the recent hacking of Sony Pictures Entertainment, Tax Analysts said that the target of the villain ""Sciarra"" should be an international leader rather than Mexico City's mayor and that a ""special police force"" should appear in the film instead of Mexican police.Wilson confirmed there are incentives.""Everywhere we go we have incentives,"" he said at a news conference. ""Sometimes they're taxes; sometimes they're other kind of incentives. You can get cooperation, you can get things you would usually pay for for free and all that.""But it wasn't just incentives. Wilson confirmed that Mexico's ""Day of the Dead"" traditions will be seen in the film, or at least a Bond version — ""where everything is sort of magnified.""Mexicans remember departed relatives and friends on the Day of the Dead at the beginning of November with orange flowers, candy skulls and other death-related decorations.""The writers thought the day of the death would be an excellent background in the opening sequence, very colorful, very mysterious,"" Wilson said. ""You can only do that in Mexico. There is no other place that offers that but Mexico.""Like us on FacebookFollow us on Twitter & Instagram"
33,"
          Casper Smart and Jennifer Lopez in Beverly Hills, California, on a December 2013 file photo.
          (2013 Getty Images)Jennifer Lopez and Casper Smart may just be really good friends, but their latest trip is only going to fuel more of those romance rumors.According to E! News, the former couple – joined by Lopez’s twins – celebrated Easter weekend with a road trip-getaway to Mexico.A source said the foursome left Los Angeles on Saturday morning in Smart’s truck towing two wave runners and headed to the small resort town be Ensenada across the border.“Casper was very familiar with the area and knew where to go,” a source reportedly told E! News.According to sources, Smart spend Easter Sunday on the beach on his wave runner with a friend while Lopez and the twins, Emme and Max, remained indoors with friends.The former flames were supposed to stay in Mexico before heading back to Los Angeles after celebrating Smart’s 28th birthday on Monday.Smart and Lopez, who broke up nearly a ago, have been denying they are back together after being spotted several times since – including getting caught on camera kissing after a taping of “American Idol” last week.“I am single right now, thank you,” Lopez told E! News after her PDA-filled pictures stirred romance rumors.Smart has also denied them being more than just good friends.“We got a lot of ties. We’re very close… We’re very good friends,” he told E! News during the premiere of Lopez’s animated film “Home.”Like us on FacebookFollow us on Twitter & Instagram"
34,"Justin Bieber took over Mexico City over the weekend – one Belieber at a time.Crooning his popular tune ""Love Me,"" the Biebs mesmerized 60,000 fans – most of them screaming girls – in the Mexican Capital’s Foro del Sol stadium, The Associated Press reported.The concert is part of Bieber’s World tour, which is heading to Brazil next.“Hi, Mexico City,” Bieber said in English as he stepped out into the arena. “Welcome to my world. Are you ready to have fun?”Bieber, 17, dazzled his fans by singing his other hits, such as “Somebody to Love,” and “One Time.” He then brought one of his admirers on stage and gave her roses while singing “One Less Lonely Girl.”“I didn’t notice how many beautiful girls there are in Mexico,” Bieber said, according to The AP. “Where are the single ladies? There has to be some girls here who are alone.”The Canadian pop sensation has been dating Mexican- American singer Selena Gomez for almost a year.Bieber took to playing his guitar and piano on stage and encouraged the teenage enthusiasts to follow their dreams.“If someone ever tells you that you can’t achieve your dreams, you guys should never say never,” Bieber said.The singer saved the best for last, as he performed one his greatest hits, “Baby,” driving the girls into a frenzy.The Associated Press contributed to this report.Follow us on twitter.com/foxnewslatinoLike us at facebook.com/foxnewslatino"
35,"
          FILE - In this March 24, 2013 file photo, Mexican actress Kate Del Castillo attends a NASCAR Sprint Cup auto race in Fontana, Calif. Mexican authorities said on Monday, Jan. 18, 2016, that they want to talk to the Mexican actress who arranged an interview with drug lord Joaquin El Chapo Guzman for actor Sean Penn. (AP Photo/Reed Saxon, File)
          MEXICO CITY (AP) – Mexico's attorney general says there are indications that drug lord Joaquin ""El Chapo"" Guzman had business dealings with actress Kate del Castillo, who arranged a meeting between the drug boss and actor Sean Penn.Arely Gomez tells the newspaper El Universal that officials are investigating possible money laundering involving the actress' tequila business. But she says they don't have ""legal certainty"" a crime was committed.Del Castillo arranged Penn's Oct. 2 interview with Guzman. It was published by Rolling Stone magazine on Jan. 9, a day after the fugitive Guzman was recaptured.Gomez says officials want to question del Castillo.The interview was published Tuesday.Del Castillo hasn't replied to requests for comment. On Twitter, she's said many people are making up ""items they think will make good stories.""Like us on FacebookFollow us on Twitter & Instagram"
36,"
          onstage during the 53rd Annual GRAMMY Awards held at Staples Center on February 13, 2011 in Los Angeles, California.
          (2011 Getty Images)Lady Gaga has jumped into the immigration debate with a song that criticizes Arizona's SB 1070 law.The controversial artist debuted ""Americano” in a concert in Mexico over the weekend for her “little monsters” there.“I’ve never, ever performed this song before,” said Gaga, in her typical eccentric getups while playing the piano. “I’m premiering it for the first time here in Guadalajara.”Gaga told the press during her stay in Mexico that she couldn’t “stand by many of those unjust immigration laws in my country.""The lyrics in “Americano” seem to go to the heart of the polarizing immigration debate.More On This...Lady Gaga Slammed by Latino Groups Over Upcoming Portrayal of Mary Magdalene, CatholicismLatinos Add Sazón to the 2011 Grammys""Don't you try to catch me/Don't you try to catch meNo, no, no, no/Don't you try to catch meI'm living on the edge of the law, law, law, law.""The controversial tune was apparently a hit with the fans, who screamed: “Thank you, Gaga” and “We love you, Gaga!”Arizona lawmakers last year passed SB 1070, which allows law enforcement officers to question the immigration status of people they suspect are in the country without proper documentation.That provision and others in the southwestern U.S. state are on hold pending a court challenge.You can reach Alexandra Gratereaux at: Alexandra.Gratereaux@foxnewslatino.comor via Twitter: @GalexLatinoThe Associated Press contributed to this report. Follow us on twitter.com/foxnewslatinoLike us at facebook.com/foxnewslatino"
37,"It's possible that LeAnn Rimes packed some actual clothes on her recent trip to Mexico, but you wouldn't know it by looking at her Instagram photos.Last week, Rimes and husband Eddie Cibrian jetted off to Cabo San Lucas to celebrate their fifth wedding anniversary, where they (along with some friends) enjoyed the sand, surf and sunshine almost exclusively in beachwear and bikinis:For a brief moment on Friday, however, LeAnn shifted gears to commemorate her wedding anniversary …… before resuming her regularly scheduled programming (i.e., photos of herself and her equally fit friend modeling their many, many bikinis):We're not sure when, exactly, LeAnn plans on heading home from Cabo, but frankly, we wouldn't blame her if she never did. (Shirts, pants and shoes are so overrated, anyhow.)"
38,"closeVideoManá 'very concerned' about Venezuela, MexicoLatin America's most successful rock band speaks out against corruptionLatin America's most successful rock band, Maná, is 'very concerned' with recent political upheaval and corruption in Latin America and is encouraging people to continue to protest and to fight for human rights.""We are drowning in corruption in Latin America, it brings us a lot of sadness,"" Fher Olvera, the lead singer, said Thursday at a private concert hosted by Chivas Regal at the famous Apollo Theatre in New York City. ""Especially, what’s happening in Venezuela...Normally, we don’t want to be so political, but sometimes it’s inevitable.""Corruption in Latin America has grabbed headlines all over the world in the last few months.In Mexico, there is outcry against a corrupt government seen as responsible for the disappearance of 43 students in Iguala in September. In Venezuela, President Nicolas Maduro's socialist regime watches over as its economy collapses and the U.S. declares the nation a national security threat. In Argentina, a suspicious murder inflamed allegations that the nation's President Cristina Fernandez de Kirchner worked to cover-up Iran's involvement in a 1994 terrorist attack in Buenos Aires.""We are just very concerned, you know, how the situation not only in Mexico but all over Latin America. Corruption is the cancer of Latin America,"" said Alex González, the band's drummer, to Fox News Latino. ""We are having a lot of issues in our country, in Mexico, but I think the important thing is that people have a voice and social media is very important to denounce all those violations, human rights.""He said there is little the group could do – but they do want to use their powerful voice for the greater good.""All we can do as a band is just tell people to go out there and protest freedom of speech and we have to denounce anything that we see that's happening here in the United States, Latin America, and all over the world,"" González said.Olvera said even their new hit song ""Mi Verdad"" or ""My Truth,"" featuring Shakira, is a message to corrupt government officials that have taken hold, particularly in Venezuela.""‘Mi Verdad,’ if you listen to it, we talk about lies, and we talk clearly about the lies of dictators and government officials that trick us. It concerns us,"" Olvera said.""Mi Verdad"" is already a massive hit with over 20 million views on YouTube. It made its debut No. 1 on the Billboard Hot Latin Songs on February 16th, and remains in the top 10.""It’s the first opportunity we’ve had a chance to collaborate with a woman,"" Gonzalez said. ""All of our past collaborations in the past have been with men, male artists that we admire, and very famous people. Well, when the possibility arose of working with someone on the new song, Fher had the idea of contacting Shakira, and today there’s no bigger female artist in the world than Shakira.  It was really great having her. And the combination of the voices between Fher and Shakira and the harmonies, it came out really good.""Maná is set to debut their new album, “Cama Incendiada"" or ""Burning Bed,"" on April 21st, and is set to embark on a U.S. tour beginning in June.Lucia Suarez, Entertainment Editor for Fox News Latino, contributed to this report."
39,"
          Daniel Craig during the shooting of the latest James Bond movie, ""Spectre,"" in Rome, Feb. 21, 2015.
          Mexican officials wanted to attract the new Bond film’s production team to the country and were willing to pay for it. According to reports, the country offered Sony Pictures and MGM Studios $14 million in tax incentives and rebates for a few minutes of screen time.Moreover, the Washington Post reported that officials demanded changes to the script for a more polished image of Mexico. The original script reportedly included an attempt to kill the Mexico City mayor, but officials preferred the attempt to be against an “international leader” with Mexican police stepping in instead of a “special police force.”In addition to the script changes, Mexican officials also wanted a known Mexican actress to play a Bond girl.Earlier this month, the studios announced Mexican actress Stephanie Sigman, 28, would play the film’s third Bond girl named Estrella.Historical parts of Mexico City’s downtown district will be closed off this week, as a production team takes over for the new Bond thriller, called “Spectre.”The city of 8 million people is known for its heavy traffic.Officials say the first street closings will start Thursday and shutdowns will continue at various locations through April 1. Affected areas include streets with buildings dating back to the 17th century and the city's vast central plaza, the Zocalo.Production staffers have apparently already prepared some spots downtown, including one street crowded with traditional ""Day of the Dead"" decorations.The Sam Mendes-directed movie starring Daniel Craig is also scheduled to film in London, Italy, Morocco, and Austria.Based on reporting by the Associated Press.Like us on FacebookFollow us on Twitter & Instagram"
